,Title,Text
55,Barcelona Setia Jadi Anggota European Super League,"Jakarta, CNN Indonesia --

Barcelona menyatakan tetap setia bersama European Super League kendati sebagian besar klub pendiri memilih mundur dari proyek baru tersebut.

Keputusan Blaugrana tetap di Super League sebagai kompetisi yang dianggap memisahkan diri dari UEFA diumumkan lewat rilis pada Kamis (22/4).

Menurut pihak Barcelona, alasan utama mereka bergabung ke Super League karena tengah dalam krisis ekonomi akibat pandemi Covid-19.

Akibat kondisi tersebut, klub yang kini dipimpin Juan Laporta itu merasa perlu dilakukan reformasi struktural yang bertujuan mendapatkan pemasukan finansial.

""Dalam konteks ini, Dewan Direksi Barcelona menerima, sebagai hal yang mendesak, menjadi bagian dari 'Klub Pendiri' Super League, sebuah kompetisi yang dianggap bisa meningkatkan kualitas dan daya tarik pertunjukan yang ditawarkan kepada para penggemar sepak bola,"" demikian pernyataan Barcelona.

""Dan pada saat yang sama, mencari formula baru demi solidaritas bersama seluruh keluarga sepak bola,"" ucap Barcelona menambahkan.

Dengan bertahannya Barcelona, saat ini jumlah klub European Super League hanya tersisa klub asal Catalunya tersebut bersama Real Madrid.

Kini hanya Real Madrid dan Barcelona 'penghuni' European Super League. (REUTERS/JON NAZCA)



Kini hanya Real Madrid dan Barcelona 'penghuni' European Super League. (REUTERS/JON NAZCA)

Setelah enam klub Inggris menyatakan mundur 48 jam setelah pendirian European Super League pada Minggu (18/4) waktu setempat, klub-klub lain baik yang berasal dari Italia: AC Milan, Inter Milan, dan Juventus, termasuk klub Spanyol lain, Atletico Madrid ikut mengundurkan diri.

Pihak Barcelona menyatakan tidak ingin melakukan kesalahan dengan ikut hengkang dari kompetisi yang dipimpin Presiden Madrid Florentino Perez tersebut.

""Keputusan tersebut dibuat dengan keyakinan, bahwa pengunduran diri sebagai bagian dari klub pendiri akan menjadi kesalahan dalam sejarah,"" demikian pernyataan resmi Barcelona.

""Sebagai klub olahraga rujukan dunia, kami mempertahankan panggilan pimpinan klub, yang merupakan bagian tak terpisahkan dari identitas dan semangat olahraga, sosial, dan kesatuan kelembagaan,"" lanjut bunyi pernyataan Barcelona.

[Gambas:Video CNN]"
56,FOTO: Bintang Muda Persija Bikin Persib Menderita,"Kendati demikian, Persib Bandung masih memiliki peluang untuk membalikkan keadaan pada leg kedua final Piala Menpora yang digelar di Stadion Manahan, Solo, Minggu (25/4). (ANTARA FOTO/Andreas Fitri Atmoko)"
57,Stefan Bradl Resmi Tampil di MotoGP Spanyol 2021,"Jakarta, CNN Indonesia --

Pengganti Marc Marquez di Repsol Honda, Stefan Bradl, resmi tampil di MotoGP Spanyol 2021 yang akan berlangsung di Sirkuit Jerez, 2 Mei mendatang.

Bradl akan tampil di MotoGP Spanyol sebagai salah satu pembalap wildcard. Pihak Honda Racing Corporation (HRC) memastikan pembalap asal Jerman itu akan tampil di Jerez menggunakan sepeda motor RC213V dengan livery HRC.

""Kembali bekerja untuk Stefan Bradl di MotoGP Spanyol. Pembalap asal Jerman itu akan tampil menggunakan warna HRC sebagai pembalap wildcard di seri keempat,"" demikian pernyataan resmi HRC.

Bradl merupakan pembalap tes Honda. Juara dunia Moto2 2011 itu memiliki segudang pengalaman di MotoGP meski hanya pernah satu kali meraih finis podium.

Ketika Marquez cedera lama musim lalu, Bradl menjadi pengganti The Baby Alien mulai seri ketiga MotoGP 2020. Finis terbaik pembalap 31 tahun itu musim lalu adalah di MotoGP Portugal, ketika meraih finis ketujuh.

Musim ini Bradl juga menggantikan posisi Marquez di dua seri awal di MotoGP Qatar dan MotoGP Doha. Tapi, lagi-lagi Bradl gagal meraih prestasi bagus dengan finis 11 dan 14 di GP Qatar dan Doha.

Comeback Marquez di MotoGP Portugal, akhir pekan lalu, setelah absen sembilan bulan karena cedera membuat Bradl kembali berstatus pembalap tes. MotoGP Spanyol merupakan kesempatan Bradl untuk membuktikan kemampuannya sebagai pembalap.

Pada balapan MotoGP Spanyol, rookie Jorge Martin juga dipastikan tidak akan tampil karena dalam pemulihan cedera. Posisi Martin di Pramac Racing digantikan Tito Rabat.

Live streaming MotoGP Spanyol 2021 bisa disaksikan melalui CNNIndonesia.com. Sementara siaran langsung balapan akan disiarkan Trans7.

[Gambas:Video CNN]"
58,Mobil Bekas Masih Dicari Saat Mobil Baru Murah Efek PPnBM,"Jakarta, CNN Indonesia --

Platform digital jual beli mobil bekas OLX menjelaskan penjualan mobil bekas sempat turun pada tahun ini lantaran ada kebijakan relaksasi PPnBM. Namun pebisnis tetap optimistis mobil bekas bakal berkembang karena ada kebijakan pemerintah yang lain saat situasi negara masih pandemi Covid-19.

OLX mengatakan hasil studi baru-baru ini menunjukkan terjadi penurunan 9 persen niat membeli mobil bekas pada Januari-Maret (kuartal I 2021) dibanding Oktober-November (kuartal IV 2020). Menurut OLX penurunan itu dinilai wajar sebab relaksasi PPnBM untuk mobil baru telah dimulai pada 1 Maret.

CEO OLX Group Indonesia Johnny Widodo menjelaskan ada faktor lain yang membuat konsumen tetap membeli mobil bekas, di antaranya 31 persen masyarakat mencari mode transportasi yang aman karena sudah banyak yang beraktivitas normal dan 28 persen dikatakan mencari mobil yang usianya masih terbilang muda.

""Jadi mulai terlihatnya sentimen yang positif pada konsumen, serta keadaan ekonomi yang sudah mulai membaik,"" kata Johnny dalam konferensi pers virtual, Kamis (22/4).

Johnny meyakini bisnis mobil bekas pada tahun ini akan semakin menggeliat di Indonesia. Menurut dia mobil bekas adalah opsi memiliki kendaraan yang aman saat pandemi dan juga terjangkau.

""Terlepas adanya beberapa faktor eksternal, kami optimis bahwa industri mobil bekas masih sangat menyimpan potensi yang besar untuk dieksplorasi lebih lanjut,"" kata dia.

Avanza

OLX turut merilis data aktivitas bisnis selama Januari dan Februari. Dalam datanya, total pencarian mobil bekas selama Januari mencapai lebih dari 1,6 juta dengan tiga jenis kendaraan paling diminati, yakni minibus, MPV, dan sedan.

Sedangkan mobil yang paling diminati pada Januari yaitu Toyota Avanza, kemudian diikuti Honda Jazz, Daihatsu Xenia, Honda CRV, dan Toyota Fortuner.

Pada Februari disebut ada penurunan menjadi 1.460.349 pencarian. Terkait jenis kendaraan dan mobil paling diminati masih sama seperti Januari. Hanya saja CR-V kini bertukar tempat dengan Xenia ke posisi tiga."
59,Cara Amankan e-KTP Agar Tak Ditagih Pinjaman Online Tiba-tiba,"Jakarta, CNN Indonesia --

Belakangan beberapa netizen banyak yang membahas korban tagihan

alias pinjol hingga tagihan kartu kredit secara tiba-tiba. Padahal mereka mengaku tidak pernah sama sekali mengajukan pinjaman atau melakukan transaksi belanja menggunakan kredit.

Salah satu akun Twitter @pinjolaknat kemudian mengungkap adanya praktik penjualan data pribadi, salah satunya KTP elektronik (E-KTP). Pada tangkapan layar itu, diketahui ada oknum yang menjual data lengkap seperti SIM, Kartu Keluarga (KK), kartu BPJS, slip gaji, hingga rekening secara online.

Salah satu warganet membeberkan beberapa cara untuk mengetahui data pribadi seperti E-KTP yang berisiko disalahgunakan oleh pihak yang tidak bertanggung jawab sebagai data pelengkap untuk melakukan pinjol atau kartu kredit.

Masih kurangnya kepedulian dalam melindungi data pribadi dinilai dapat merugikan masyarakat di era digital saat ini. Berikut beberapa cara untuk mendeteksi data pribadi yang telah disalahgunakan.

""Demikian adalah contoh identity theft. Karena kesadaran privasi di Indonesia masih rendah (lembaga maupun perorangan), bisa jadi besok kamu korbannya. Tapi bisa dicegah dan dimitigasi,"" kicau @nmonarizqa.

Cek melalui Sistem Layanan Informasi Keuangan (SLIK)

Cek informasi debitur di SLIK secara berkala. Meskipun tidak pernah membuka kartu kredit atau melakukan pinjaman, pengguna bisa mengakses situs konsumen Otoritas Jasa Keuangan (OJK). Di situs itu dapat terdeteksi apakah ada yang menggunakan data diri kita sebagai debitur.

Jangan asal klik link di email

Jika ada tautan mencurigakan yang dikirim melalui surat elektronik atau email disarankan untuk tidak sembarangan membukanya. Hal itu untuk menghindari kemungkinan adanya Phising atau penipuan online.

Lebih lanjut apabila ada website mencurigakan meminta info data diri, disarankan untuk tidak memberikan secara cuma-cuma.

Jangan memberikan kombinasi OTP kepada siapapun

Selanjutnya diimbau untuk tidak memberikan kombinasi one-time password (OTP) maupun kombinasi password kepada siapapun yang memintanya, baik di jagat maya maupun melalui telepon. Disarankan untuk menyimpan kombinasi password di password manager ketika mudah lupa.

Masalah Fotokopi KTP hingga Situs Untuk Cek Data Diri BACA HALAMAN BERIKUTNYA"
60,Mengenal Mobil Pertama dengan Teknologi Buatan Huawei,"Jakarta, CNN Indonesia --

Perusahaan ponsel asal China, Huawei, mengumumkan peluncuran mobil plug-in hybrid baru Seres SF5 di pembukaan Shanghai Auto Show, Senin (19/4). Seres adalah produsen mobil listrik di bawah naungan Sokon Grup yang memiliki anak perusahaan Sokonindo Automobile (DFSK Indonesia).

Seres SF5 sebenarnya sudah diluncurkan Seres pada 2019, namun kini disebut 'smart car' karena menggunakan teknologi Huawei. Mobil ini bakal dijual di toko premium Huawei di China.

""Di masa depan, kami tidak hanya akan menyediakan mobil pintar terdepan, solusi untuk membantu mitra membangun kendaraan cerdas yang lebih baik, tetapi juga membantu mereka menjual kendaraan tersebut melalui jaringan ritel kami di seluruh China,"" kata Richard Yu, Direktur Eksekutif CEO dari Consumer Business Group Huawei mengutip situs resmi Huawei, Jumat (23/4).

Seres SF5 yang berupa SUV disebut menawarkan fleksibilitas karena bisa menjangkau 180 km dalam mode murni listrik untuk memenuhi kebutuhan harian dan dapat menempuh lebih dari 1.000 km pada mode extended range.

Performa Seres SF5 untuk akselerasi 0-100 km per jam dikatakan hanya 4,68 detik. Mobil ini dibuat memakai sasis aluminium ringan, suspensi depan four ball joint double-wishbone, dan suspensi belakang trapezoidal multi-link.

Huawei menyediakan teknologi HiCar pada Seres SF5, layar monitor di dasbor dikatakan bisa dengan mudah berubah dari aplikasi ponsel menjadi pusat kontrol mobil.

HiCar juga dikatakan bisa terkoneksi dengan produk pintar buatan Huawei lainnya.

Menurut informasi di situs resmi Huawei, ada dua versi Seres SF5 yang tersedia, satu dengan harga 216.800 yuan atau sekitar Rp485 juta dan versi lainnya seharga 246.800 yuan atau Rp550 juta, mengutip SCMP.

Huawei diketahui sudah membangun aliansi industri otomotif sejak 2020. Huawei hendak mendaftarkan 18 pembuat mobil untuk membentuk apa yang disebut ""ekosistem otomotif 5G"" menggunakan HiCar.

Sebelum dikenal dengan nama Seres, perusahaan ini tadinya bernama SF Motors. Seres memiliki beberapa fasilitas riset dan pengembangan khusus kendaraan listrik di Santa Clara, California, Amerika Serikat.

CEO DFSK Indonesia Alexander Barus sempat menyinggung soal Seres saat peluncuran resmi mobil listrik DFSK Gelora E di Jakarta belum lama ini.

""Gelora E dalam bentuk van, tahun lalu kita kenalkan SUV E3 kemudian di China kita sudah mengembangkan sedan Seres. Ini sama dengan Tesla Model X dan S, tapi tentunya kita akan bertahap masuk pasar Indonesia sampai terbentuk ekosistemnya nanti,"" kata Barus saat konferensi pers di Indonesia International Motor Show (IIMS), Kamis (15/4)."
61,VIDEO: Wawancara Eksklusif Na In-woo,"WAWANCARA EKSKLUSIF

VIDEO: Wawancara Eksklusif Na In-woo

Bagikan :

Jakarta, CNN Indonesia --

Na In-woo semakin menjadi perhatian pencinta drama Korea internasional kala tampil di Mr. Queen. Aksinya sebagai Kim Byeong-in di drama itu membuat namanya semakin melambung.

Beberapa waktu lalu, CNNIndonesia.com berkesempatan mewawancarai Na In-woo meski pandemi menghadang.

Dalam kesempatan itu, Na In-woo blak-blakan mengisahkan keakraban dirinya dengan Shin Hye-sun dan Kim Jung-hyun, akhir kisah Kim Byeong-in, hingga berbagai cerita soal karier juga kehidupannya."
62,7 Irama dan Seni Baca Alquran yang Bisa Diamalkan,"Jakarta, CNN Indonesia --

Setiap umat Islam dianjurkan untuk sering membaca Alquran. Membaca Alquran bernilai pahala di sisi Allah SWT. Terdapat sejumlah irama baca Alquran dan seni baca Alquran yang bisa diterapkan dengan mudah.

Seni membaca Alquran ini dikenal juga dengan An-Naghom fil Quran yang artinya memperindah suara saat tilawah atau membaca Alquran.

Bacaan ayat suci Alquran bakal lebih indah dan merdu saat disenandungkan dengan langgam Alquran ini. Orang-orang yang mendengarkan lagu tilawah Alquran ini juga bakal mudah tersentuh. Seni baca Alquran ini bisa dilakukan dengan menggunakan sejumlah irama atau lagu tilawah quran.

Terdapat 7 lagu, irama dan seni membaca Alquran yang dapat membantu Anda menyenandungkan ayat suci dengan lebih merdu.

Seni baca Alquran ini dapat dipraktekkan dengan menggunakan lagu dan irama baca Alquran. terdapat 7 irama yang populer untuk membaca Alquran. (Foto: CNN Indonesia/Safir Makki) Seni baca Alquran ini dapat dipraktekkan dengan menggunakan lagu dan irama baca Alquran. terdapat 7 irama yang populer untuk membaca Alquran. (Foto: CNN Indonesia/Safir Makki)

1. Irama Bayyati

Irama dengan menggunakan lagu bayyati dikenal juga toha. Irama bayyati ditandai dengan suara yang lembut meliuk-liuk, memiliki gerak lambat dengan pergeseran nada yang tajam waktu turun naik dan sering terjadi secara beruntun.

Irama bayyati memiliki empat tingkatan nada. Biasanya irama ini digunakan sebagai lagu pembuka dan penutup.

[Gambas:Youtube]

2. Irama Hijaz

Irama Hijaz bersifat allegro yakni ringan, cepat, lincah. Irama ini juga memiliki variasi turun naik yang tajam.

[Gambas:Youtube]

3. Irama Shaba

Irama dengan lagu Shaba juga memiliki sifat allegro yakni gerak irama yang ringan. Namun, irama ini cenderung lebih mendatar tapi bisa menggugah emosi pendengarnya. Irama shaba memiliki empat variasi atau tingkatan nada.

[Gambas:Youtube]

4. Irama Rast

Seni baca Alquran dengan irama rast sering dijadikan untuk irama azan.(Foto: CNN Indonesia/Bisma Septalisma) Seni baca Alquran dengan irama rast sering dijadikan untuk irama azan.(Foto: CNN Indonesia/Bisma Septalisma)

Irama dengan lagu Rast memiliki enam tingkatan nada. Saat tilawah Alquran, Irama ini memiliki karakter yang ringan dan cepat. Biasanya irama Rast dipakat untuk kumandang azan maupun imam salat.

[Gambas:Youtube]

5. Irama Jiharkah

Irama dengan lagu Jiharkah memiliki karakteristik dengan suara minor yang khas lalu dilanjutkan dnegan nada yang tinggi. Irama jiharkah memiliki dua tingkatan nada.

Baca Alquran berlagu jiharkan ini biasanya digunakan untuk lantunan takbiran.

[Gambas:Youtube]

6. Irama Sika

Irama dengan lagu Sika memiliki sifat grave yaitu gerak lembut dan lebih khidmat. Terdapat empat jenis nada sika yang bisa digunakan.

[Gambas:Youtube]

7. Irama Nahawand

Irama dengan lagu Nahawand sering kali disenandungkan pada ayat-ayat Alquran yang sedih. Terdapat lima tingkatan nada pada irama Nahawand.

[Gambas:Youtube]

Anda bisa menggunakan seni baca Alquran dengan menggunakan sejumlah irama atau lagu saat tilawah Alquran. Langgam Alquran ini juga bisa dikombinasikan satu sama lain agar lebih indah dan merdu."
63,Trial of Chicago 7 Diprediksi Raih Best Picture Oscar 2021,"Jakarta, CNN Indonesia --

Sejumlah nama diprediksi akan membawa pulang piala Oscar 2021 yang akan digelar pada Minggu (25/4) malam waktu Amerika Serikat mendatang.

Pada Selasa (20/4), situs prediksi ajang penghargaan Hollywood, Gold Derby, merilis perkiraan pemenang yang dibuat berdasarkan suara sejumlah anggota the Academy yang berhak ikut voting penentuan pemenang Academy Awards, alias voter.

Suara para voter ini dikumpulkan selama beberapa waktu dan meminta identitasnya tidak diungkap, mengingat peraturan ketat dari Academy Awards terkait tabulasi penghitungan suara ajang tersebut.

Film The Trial of the Chicago 7 diprediksi menjadi pemenang Film Terbaik Oscar 2021. Gold Derby menyebut, film tersebut dinilai ditulis dan disiapkan dengan begitu indah dan memiliki penyuntingan luar biasa. Review film itu bisa dibaca di sini.

""Ada adegan kerusuhan yang besar bersamaan dengan keintiman. Akting dari para pemain juga benar-benar hebat,"" tulis Gold Derby, dikutip Kamis (22/4).

Pada kategori film terbaik, Judas and the Black Messiah menempati posisi kedua dan Sound of Metal berada di posisi ketiga. Review Sound of Metal bisa dibaca di sini.

Sementara itu, Sutradara David Fincher diprediksi bakal membawa pulang piala Sutradara Terbaik dalam Oscar 2021 berkat film Mank. Fincher disebut melakukan sesuatu yang begitu luar biasa dalam mengarahkan film Mank.

Berdasarkan jajak pendapat yang sama, Aktris senior Youn Yuh-jung diprediksi bakal membawa pulang piala Aktris Pendukung Terbaik dalam Oscar 2021. Ia mendapatkan 4.583 suara dari para ahli, editor, serta warganet.

Suara tersebut membuatnya berada jauh di atas dibandingkan empat aktris yang turut bersaing mendapatkan piala tersebut. Maria Bakalova (Borat Subsequent) berada di posisi kedua dengan 582 suara, Glenn Close (Hillbilly Elegy), Olivia Colman (The Father), dan Amanda Seyfried (Mank).

Berikut prediksi pemenang kategori utama Oscar 2021 versi Gold Derby

Best Picture:

The Trial of the Chicago 7

Best Director:

David Fincher (Mank)

Best Actress:

Carey Mulligan (Promising Young Woman)

Best Actor:

Chadwick Boseman (Ma Rainey's Black Bottom)

Best Supporting Actress:

Youn Yuh-jung (Minari)

Best Supporting Actor:

Sacha Baron Cohen (The Trial of the Chicago 7)

Best Adapted Screenplay:

Ramin Bahrani (The White Tiger)

Best Original Screenplay:

Aaron Sorkin (The Trial of the Chicago 7)

Secara umum, pemenang Academy Awards ditentukan melalui voting atau pemilihan suara oleh para anggota the Academy of Motion Picture Arts and Sciences (AMPAS) alias the Academy atau mereka yang diberikan hak untuk itu.

Tercatat, ada lebih dari 9.900 sineas, pemain, kru, produser, hingga tokoh perfilman menjadi anggota the Academy.

Voting untuk penentuan pemenang sendiri dilakukan setelah nominasi diumumkan. Biasanya, penentuan pemenang Oscar dilakukan secara daring yang hanya bisa diakses oleh para anggota. Pemilihan suara dikumpulkan secara rahasia dan tertutup dalam periode yang sudah ditentukan.

Ketika suara terakhir sudah ditabulasi, hanya dua orang dari lembaga audit PricewaterhouseCoopers yang mengetahui hasilnya sampai amplop pemenang Oscar yang terkenal itu dibuka di atas panggung pada siaran langsung pengumuman.

Pengumuman pemenang Academy Awards ke-93 akan disiarkan pada 26 April 2021 waktu Indonesia dan bisa disaksikan di Disney+ Hotstar pukul 07.00 WIB."
64,"Pilihan 'Kartini', Kisah Ketua ITAGI Sri Rezeki Jadi Dokter","Jakarta, CNN Indonesia --

Ketua Indonesian Technical Advisory Group on Immunization (ITAGI) Prof. Dr. Sri Rezeki Hadinegoro, dr., SpA(K), telah jadi dokter umum sejak 1972. Saat itu ia berdinas di RSU Kabupaten Sumedang dan dua puskesmas di Sumedang.

Pengalaman tersebut membuatnya amat mencintai dunia kesehatan. Masyarakat kecil yang jauh dari fasilitas kesehatan masa itu menjadi perhatian utama Prof Sri Rezeki sebagai dokter baru.

""Dokter menjadi orang yang dapat menolong bukan saja di bidang kesehatan perorangan tetapi lebih ke kesehatan masyarakat,"" ujar Prof Sri Rezeki.

Dia menceritakan, sejak kecil dirinya memiliki perasaan iba jika melihat orang sakit atau menderita. Ada suatu dorongan ingin menolong. Mungkin hal ini terinspirasi dari suasana lingkungan rumah, dimana ayahnya juga seorang dokter yang membuka praktik di rumah.

Jadi setiap hari Prof Sri Rezeki melihat orang sakit dan kadangkala ikut ke rumah sakit bersama ayahnya. Setelah remaja, dia mengaku sempat kurang tertarik pada dunia kesehatan, malahan ingin memperdalam dunia pertanian karena senang bercocok tanam.

Namun setelah lulus SMA, kata Prof Sri Rezeki, ibunya menganjurkan mendaftar ke fakultas kedokteran untuk dapat menggantikan ayah yang saat itu telah menderita stroke dan tidak dapat praktik lagi.

Saat itu dia yakin pilihan seorang ibu, yang merupakan seorang Kartini di hati Prof Sri Rezeki, pasti benar. Dan benar, dia diterima baik di FKUI di Jakarta maupun FK UNPAD Bandung. Dia memilih FK Unpad karena tinggal di Bandung dan harus membantu merawat ayah yang tidak lagi sehat.

Dia mengisahkan banyak pengalaman yang tidak bisa dilupakan saat berkecimpung di dunia kesehatan. Di antaranya bagaimana menolong ibu melahirkan dengan peralatan sederhana, melakukan visum seorang nenek korban pembunuhan, mengobati narapidana kakap yang setelah sembuh malah melarikan diri.

Dia juga pernah menolong korban kecelakaan bus masuk jurang dengan berbagai tipe luka, mengirim pasien yang mengalami nyeri perut hebat karena peradangan usus buntu ke RSHS Bandung menggunakan truk, membangun ruangan ICU serta mendirikan sekolah perawat di Sumedang, dan masih banyak lagi.

""Setelah saya pindah ke Jakarta mengikuti suami maka saya bekerja di Puskesmas Mampang Prapatan, Pela Mampang dan Kuningan Barat di Jakarta Selatan. Maka dalam masa 4 tahun bekerja di Puskesmas saya mulai tertarik pada kesehatan anak dan pada tahun 1979-1983 saya mengambil spesialis anak di FKUI,"" katanya mengisahkan.

Terkait situasi pandemi Covid-19 saat ini di dunia dan termasuk di Indonesia yang tidak juga segera berakhir, Prof Sri Rezeki menilai, tidak salah jika mengatakan pandemi ini telah 'didesign Yang Maha Kuasa' untuk memberikan peringatan kepada umat manusia.

Konsep 'One Health' di mana semua harus memperhatikan semua makhluk hidup di dunia, manusia dan makhluk hidup lain termasuk hewan yang sangat kecil pun harus menjadi perhatian bersama.

Ilmu pengetahuan diuji, kebersamaan antarnegara di dunia diuji, dan yang paling penting adalah harus mengembangkan inovasi dalam bekerja sama untuk mengatasi pandemi ini.

""Maka kita di negara ini harus taat mengikuti pedoman yang telah ada serta mengkaji perjalanan pandemi beserta masalahnya dan senantiasa melakukan evaluasi terhadap hal-hal yang perlu diperbaiki,"" ujar Prof Sri Rezeki.

Peran Perempuan dan Vaksinasi

Ditanya, bagaimana peran perempuan menghadapi pandemi seperti saat ini, menurutnya, peran perempuan tidak berubah dalam situasi apapun. Perempuan dapat mengerjakan apapun yang berguna menyangkut bidang kesehatan, pendidikan, dan kesejahteraan anak bangsa.

Dia bersyukur wanita telah dapat berkarya di semua bidang. Saat ini para ibu dapat membantu anak-anak mengerjakan pekerjaan sekolah secara daring, dan tidak lupa memperhatikan anak atau keluarga lainnya melakukan protokol kesehatan. Dengan adanya pandemi ini, ada hal yang juga penting disadari kiprah wanita di dalam rumah.

""Saat ini kita banyak waktu untuk berinteraksi dengan anggota keluarga, terutama anak, cucu dan suami. Bagi para wanita pekerja saat ini mempunyai waktu lebih banyak untuk mengerjakan pekerjaan yang selama ini terbengkalai,"" katanya.

Menyinggung soal vaksinasi, Prof Sri Rezeki menegaskan, kaidah telah terbukti vaksinasi merupakan upaya ampuh dalam memerangi penyakit yang berbahaya. Vaksinasi terbukti juga aman dan efektif baik untuk dewasa, lansia, dan anak-anak.

Dalam situasi pandemi ini, vaksinasi menjadi alternatif untuk dapat segera mengakhiri pandemi, jika dikerjakan bersama protokol kesehatan yang telah dicanangkan selama ini.

Semakin cepat semua warga mendapat vaksinasi, semakin menurun terjadinya penularan virus SARS-CoV-2 sebagai penyebab Covid-19, serta semakin turun angka kesakitan dan kematiannya karena semakin cepat tercapainya kekebalan kelompok atau herd immunity.

""Imbauan saya, jika sudah mendapat kesempatan untuk divaksinasi bersegeralah, takutlah pada penyakitnya (Covid-19) dan jangan takut pada vaksinasinya karena efek samping sangat minimal dan cepat hilang dalam 1-2 hari. Insya Allah,"" katanya."
65,Studi Temukan Sederet Dampak Buruk Covid-19 pada Ibu Hamil,"Jakarta, CNN Indonesia --

Ibu hamil yang terinfeksi virus corona penyebab Covid-19 berisiko tinggi mengalami komplikasi hingga kematian.

Hal tersebut ditemukan dalam studi yang diterbitkan dalam jurnal JAMA Pediatrics pada Kamis (22/4). Studi menemukan, ibu hamil positif Covid-19 dari 18 negara berisiko tinggi mengalami berbagai masalah kesehatan seperti preeklamsia dan kemungkinan untuk menjalani perawatan intensif akibat Covid-19.

Tak hanya itu, studi juga menemukan risiko kematian ibu hamil akibat Covid-19. Risiko kematian ditemukan 22 kali lebih tinggi dari ibu hamil yang tidak terinfeksi.

Selain itu, bayi yang lahir dari ibu yang terinfeksi SARS-CoV-2 juga berisiko lahir secara prematur dengan berat badan lahir rendah.

Studi yang dilakukan selama Maret-Oktober 2020 ini melibatkan lebih dari 2 ribu ibu hamil di 18 negara, termasuk Indonesia. Studi ini diyakini sebagai studi terbesar yang mencoba mencari dampak Covid-19 pada ibu hamil.

Dari sebanyak 2.130 ibu hamil yang masuk dalam penelitian, sebanyak 706 di antaranya didiagnosis dengan Covid-19. Peneliti kemudian membandingkan kehamilan di antara kedua kelompok.

Hampir 60 persen ibu hamil yang terinfeksi tidak menunjukkan gejala Covid-19 seperti demam, batuk, dan tanda lainnya.

""Namun, para ibu hamil itu berisiko lebih tinggi mengalami hasil yang buruk, seperti preeklamsia atau eklamsia, infeksi yang parah, membutuhkan perawatan intensif, hingga kematian,"" ujar dokter anak sekaligus salah satu peneliti, Catherine Mary Healy, melansir CNN.

Preeklamsia merupakan komplikasi kehamilan yang ditandai dengan tekanan darah tinggi dan tanda-tanda kerusakan pada sistem organ lain seperti hati dan ginjal. Sementara eklamsia merupakan komplikasi parah dari preeklamsia yang menyebabkan kejang.

Studi juga menemukan, ibu hamil positif Covid-19 yang mengalami kelebihan berat badan atau mengidap komorbid hampir empat kali lebih mungkin mengembangkan preeklamsia.

Pertanyaannya, mengapa ibu hamil yang terinfeksi Covid-19 berisiko tinggi mengalami berbagai masalah kesehatan seperti komplikasi hingga kematian? Salah satu alasannya adalah kapasitas paru-paru yang menurun seiring pertumbuhan bayi.

""Anda [ibu hamil] dapat mengembangkan gangguan pernapasan,"" ujar ahli ginekologi, Kjersti Aagaard.

Selain itu, Aagaard juga mengatakan, jantung ibu hamil memompa 1,5 kali lebih keras dari biasanya untuk menyediakan darah yang cukup untuk bayi dan plasenta.

""Pompa jantung berlebih, yang kita sebut sebagai cardiac output lebih tinggi, juga membuat ibu hamil berisiko mengalami gangguan jantung, yang bisa bermanifestasi sebagai faktor risiko yang dapat memperburuk Covid-19,"" jelas Aagaard.

Ibu hamil juga cenderung memiliki sistem kekebalan tubuh yang tinggi untuk melindungi janin yang sedang berkembang. Kondisi ini dapat menyebabkan badai sitokin dan membuat ibu hamil perlu mendapatkan perawatan intensif."
66,Kejaksaan Agung Bongkar Lagi 16 Kasus Korupsi Mangkrak,"Jakarta, CNN Indonesia --

Jaksa Agung Muda bidang Pidana Khusus (Jampidsus) Kejaksaan Agung, Ali Mukartono menyatakan pihaknya tengah berupaya menyelesaikan 16 tunggakan perkara kasus tindak pidana korupsi. Dalam waktu dekat pihaknya akan melakukan gelar perkara.

Menurutnya, kasus-kasus itu banyak terjadi pada masa kepemimpinan Jampidsus sebelumnya, Adi Toegarisman.

""Dari laporan yang saya terima itu dari Dirdik (Direktur Penyidikan), ada 16 kasus yang kami tangani langsung,"" kata Ali kepada wartawan, Jumat (23/4).

Dia menyebutkan bahwa para penyidik tengah disibukkan untuk melakukan telaah perkara hingga penyidikan sejumlah kasus yang tak terselesaikan. Namun demikian, Ali tak menyebutkan kasus-kasus yang mangkrak itu.

Dalam waktu dekat, kata dia, penyidik bakal melakukan gelar perkara untuk menentukan kejelasan penanganan kasus-kasus mangkrak itu. Ali menjelaskan, kasus-kasus berpotensi untuk disetop apabila memang tidak ditemukan cukup bukti.

""Intinya, saya enggak suka punya tunggakan. Makanya, banyak yang mau dijadwalkan (gelar perkara), dia (Dirdik) sudah minta waktu kepada saya untuk gelar perkara,"" jelasnya.

Ali menjelaskan, awalnya jumlah perkara yang mangkrak terdapat 31 kasus. Hanya saja, penyidik telah melakukan beberapa kali gelar perkara dan diputuskan untuk melimpahkan 15 kasus dikembalikan ke Kejaksaan Tinggi sesuai locus delicti (tempat terjadinya tindak pidana).

""Misalnya, sudah ada tersangka, terus tidak ada bukti, ya dihentikan. Kalau ada alat bukti segera dilanjutkan jangan sampai orang jadi tersangka terlalu lama karena melanggar HAM,"" kata Ali."
